GENE	SYMBOL	DRIVER_LABEL	SIGNALS	SIGNAL_COUNT	KNOWN_DRIVER	POOL_SIGNALS	CONNECTED_TO_DRIVER	MUTS_CS	MUTS_CS_SAMPLES	CGC	GENE_LEN	GENE_NUM_MUTS	MUTS_IN_CLUST	NUM_CLUSTERS	CLUST_COORDS	GENE_SCORE	ZSCORE_ONCODRIVECLUST	PVALUE_ONCODRIVECLUST	QVALUE_ONCODRIVECLUST	MUTS_PAM	MUTS_PAM_SAMPLES	PVALUE_ONCODRIVEFM	QVALUE_ONCODRIVEFM	PPH2_SCORE_PVALUE	MA_SCORE_PVALUE	SIFT_SCORE_PVALUE
ENSG00000173653	RCE1			0				1	1																	
ENSG00000173673	HES3			0				1	1											1.0	1.0					
ENSG00000173679	OR1L1			0				1	1											1.0	1.0					
ENSG00000173699	SPATA3			0				1	1											1.0	1.0					
ENSG00000173715	C11orf80			0				1	1											1.0	1.0					
ENSG00000173744	AGFG1			0				1	1											1.0	1.0					
ENSG00000173868	PHOSPHO1			0				1	1											1.0	1.0					
ENSG00000173926	MARCH3			0				1	1											1.0	1.0					
ENSG00000173947	PIFO			0				1	1											1.0	1.0					
ENSG00000173954	SNURFL			0				1	1											1.0	1.0					
ENSG00000173976	RAX2			0				1	1											1.0	1.0					
ENSG00000173991	TCAP			0				1	1																	
ENSG00000174013	FBXO45			0				1	1																	
ENSG00000174132	FAM174A			0				1	1																	
ENSG00000174194	AGAP8			0				1	1																	
ENSG00000174236	REP15			0				1	1											1.0	1.0					
ENSG00000174255	ZNF80			0				1	1											1.0	1.0					
ENSG00000174279	EVX2			0				1	1																	
ENSG00000174325	DIRC1			0				1	1											1.0	1.0					
ENSG00000174343	CHRNA9			0				1	1																	
ENSG00000174407	C20orf166			0				1	1											1.0	1.0					
ENSG00000174417	TRHR			0				1	1																	
ENSG00000174448	STARD6			0				1	1											1.0	1.0					
ENSG00000174456	C12orf76			0				1	1											1.0	1.0					
ENSG00000174500	GCSAM			0				1	1											1.0	1.0					
ENSG00000174521	TTC9B			0				1	1																	
ENSG00000174564	IL20RB			0				1	1											1.0	1.0					
ENSG00000174595	KLF14			0				1	1											1.0	1.0					
ENSG00000174628	IQCK			0				1	1											1.0	1.0					
ENSG00000174697	LEP			0				1	1											1.0	1.0					
ENSG00000174749	C4orf32			0				1	1											1.0	1.0					
ENSG00000174804	FZD4			0				1	1											1.0	1.0					
ENSG00000174827	PDZK1			0				1	1											1.0	1.0					
ENSG00000174842	GLMN			0				1	1											1.0	1.0					
ENSG00000174885	NLRP6			0				1	1																	
ENSG00000174891	RSRC1			0				1	1											1.0	1.0					
ENSG00000174899	C3orf55			0				1	1											1.0	1.0					
ENSG00000174917	C19orf70			0				1	1											1.0	1.0					
ENSG00000174939	ASPHD1			0				1	1																	
ENSG00000174943	KCTD13			0				1	1																	
ENSG00000174950	CD164L2			0				1	1											1.0	1.0					
ENSG00000174963	ZIC4			0				1	1											1.0	1.0					
ENSG00000175063	UBE2C			0				1	1											1.0	1.0					
ENSG00000175084	DES			0				1	1																	
ENSG00000175130	MARCKSL1			0				1	1											1.0	1.0					
ENSG00000175155	YPEL2			0				1	1																	
ENSG00000175189	INHBC			0				1	1											1.0	1.0					
ENSG00000175206	NPPA			0				1	1											1.0	1.0					
ENSG00000175215	CTDSP2			0				1	1																	
ENSG00000175279	APITD1			0				1	1											1.0	1.0					
ENSG00000175318	GRAMD2			0				1	1																	
ENSG00000175348	TMEM9B			0				1	1											1.0	1.0					
ENSG00000175376	EIF1AD			0				1	1											1.0	1.0					
ENSG00000175449	RFESD			0				1	1																	
ENSG00000175470	PPP2R2D			0				1	1											1.0	1.0					
ENSG00000175505	CLCF1			0				1	1											1.0	1.0					
ENSG00000175518	UBQLNL			0				1	1											1.0	1.0					
ENSG00000175536	LIPT2			0				1	1											1.0	1.0					
ENSG00000175538	KCNE3			0				1	1											1.0	1.0					
ENSG00000175550	DRAP1			0				1	1																	
ENSG00000175602	CCDC85B			0				1	1																	
ENSG00000175606	TMEM70			0				1	1											1.0	1.0					
ENSG00000175707	C1orf172			0				1	1											1.0	1.0					
ENSG00000175711	B3GNTL1			0				1	1																	
ENSG00000175745	NR2F1			0				1	1											1.0	1.0					
ENSG00000175766	EIF4E1B			0				1	1											1.0	1.0					
ENSG00000175827				0				1	1											1.0	1.0					
ENSG00000175920	DOK7			0				1	1																	
ENSG00000176034	CXorf59			0				1	1											1.0	1.0					
ENSG00000176046	NUPR1			0				1	1											1.0	1.0					
ENSG00000176055	MBLAC2			0				1	1											1.0	1.0					
ENSG00000176087	SLC35A4			0				1	1																	
ENSG00000176105	YES1			0				1	1											1.0	1.0					
ENSG00000176136	MC5R			0				1	1																	
ENSG00000176153	GPX2			0				1	1											1.0	1.0					
ENSG00000176182	MYPOP			0				1	1											1.0	1.0					
ENSG00000176209	C8orf40			0				1	1											1.0	1.0					
ENSG00000176222	ZNF404			0				1	1											1.0	1.0					
ENSG00000176230	OR4K17			0				1	1											1.0	1.0					
ENSG00000176248	ANAPC2			0				1	1																	
ENSG00000176269	OR4F21			0				1	1																	
ENSG00000176273	SLC35G1			0				1	1																	
ENSG00000176340	COX8A			0				1	1																	
ENSG00000176383	B3GNT4			0				1	1											1.0	1.0					
ENSG00000176401	EID2B			0				1	1											1.0	1.0					
ENSG00000176410	DNAJC30			0				1	1											1.0	1.0					
ENSG00000176422	SPRYD4			0				1	1											1.0	1.0					
ENSG00000176490	DIRAS1			0				1	1																	
ENSG00000176593				0				1	1											1.0	1.0					
ENSG00000176659	C20orf197			0				1	1											1.0	1.0					
ENSG00000176678	FOXL1			0				1	1																	
ENSG00000176720	BOK			0				1	1											1.0	1.0					
ENSG00000176723	ZNF843			0				1	1											1.0	1.0					
ENSG00000176749	CDK5R1			0				1	1																	
ENSG00000176753	C15orf56			0				1	1											1.0	1.0					
ENSG00000176787	OR52E2			0				1	1											1.0	1.0					
ENSG00000176798	OR51L1			0				1	1																	
ENSG00000176840	MIR7-3HG			0				1	1											1.0	1.0					
ENSG00000176842	IRX5			0				1	1											1.0	1.0					
ENSG00000176871	WSB2			0				1	1											1.0	1.0					
ENSG00000176887	SOX11			0				1	1											1.0	1.0					
ENSG00000176890	TYMS			0				1	1											1.0	1.0					
ENSG00000176907	C8orf4			0				1	1																	
ENSG00000176920	FUT2			0				1	1																	
ENSG00000177076	ACER2			0				1	1											1.0	1.0					
ENSG00000177082	WDR73			0				1	1											1.0	1.0					
ENSG00000177096	FAM109B			0				1	1											1.0	1.0					
ENSG00000177098	SCN4B			0				1	1											1.0	1.0					
ENSG00000177181	RIMKLA			0				1	1											1.0	1.0					
ENSG00000177225	PDDC1			0				1	1																	
ENSG00000177257	DEFB4B			0				1	1											1.0	1.0					
ENSG00000177283	FZD8			0				1	1											1.0	1.0					
ENSG00000177352	CCDC71			0				1	1											1.0	1.0					
ENSG00000177383	MAGEF1			0				1	1											1.0	1.0					
ENSG00000177426	TGIF1			0				1	1											1.0	1.0					
ENSG00000177427	SMCR7			0				1	1																	
ENSG00000177432	NAP1L5			0				1	1											1.0	1.0					
ENSG00000177494	ZBED2			0				1	1											1.0	1.0					
ENSG00000177519	RPRM			0				1	1											1.0	1.0					
ENSG00000177570	SAMD12			0				1	1											1.0	1.0					
ENSG00000177600	RPLP2			0				1	1											1.0	1.0					
ENSG00000177602	GSG2			0				1	1											1.0	1.0					
ENSG00000177666	PNPLA2			0				1	1											1.0	1.0					
ENSG00000177674	AGTRAP			0				1	1											1.0	1.0					
ENSG00000177684	DEFB114			0				1	1											1.0	1.0					
ENSG00000177685	EFCAB4A			0				1	1											1.0	1.0					
ENSG00000177693	OR4F4			0				1	1											1.0	1.0					
ENSG00000177721	ANXA2R			0				1	1																	
ENSG00000177732	SOX12			0				1	1																	
ENSG00000177733	HNRNPA0			0				1	1																	
ENSG00000177764	ZCCHC3			0				1	1											1.0	1.0					
ENSG00000177830	CHID1			0				1	1											1.0	1.0					
ENSG00000177854	TMEM187			0				1	1											1.0	1.0					
ENSG00000177879	AP3S1			0				1	1											1.0	1.0					
ENSG00000177954	RPS27			0				1	1											1.0	1.0					
ENSG00000177971	IMP3			0				1	1											1.0	1.0					
ENSG00000177981	ASB8			0				1	1											1.0	1.0					
ENSG00000178015	GPR150			0				1	1																	
ENSG00000178021	TSPYL6			0				1	1											1.0	1.0					
ENSG00000178028	DMAP1			0				1	1											1.0	1.0					
ENSG00000178093	TSSK6			0				1	1																	
ENSG00000178127	NDUFV2			0				1	1											1.0	1.0					
ENSG00000178177	LCORL			0				1	1											1.0	1.0					
ENSG00000178184	PARD6G			0				1	1																	
ENSG00000178199	ZC3H12D			0				1	1																	
ENSG00000178243	C9orf62			0				1	1																	
ENSG00000178257	PRM3			0				1	1											1.0	1.0					
ENSG00000178279	TNP2			0				1	1											1.0	1.0					
ENSG00000178287	SPAG11A			0				1	1											1.0	1.0					
ENSG00000178301	AQP11			0				1	1											1.0	1.0					
ENSG00000178343	SHISA3			0				1	1																	
ENSG00000178401	DNAJC22			0				1	1											1.0	1.0					
ENSG00000178403	NEUROG2			0				1	1											1.0	1.0					
ENSG00000178502	KLHL11			0				1	1											1.0	1.0					
ENSG00000178573	MAF			0	True			1	1											1.0	1.0					
ENSG00000178585	CTNNBIP1			0				1	1																	
ENSG00000178602	OTOS			0				1	1																	
ENSG00000178623	GPR35			0				1	1											1.0	1.0					
ENSG00000178690	DYNAP			0				1	1											1.0	1.0					
ENSG00000178741	COX5A			0				1	1											1.0	1.0					
ENSG00000178773	CPNE7			0				1	1											1.0	1.0					
ENSG00000178789	CD300LB			0				1	1																	
ENSG00000178796	RIIAD1			0				1	1											1.0	1.0					
ENSG00000178826	TMEM139			0				1	1											1.0	1.0					
ENSG00000178860	MSC			0				1	1											1.0	1.0					
ENSG00000178878	APOLD1			0				1	1											1.0	1.0					
ENSG00000178896	EXOSC4			0				1	1											1.0	1.0					
ENSG00000178913	TAF7			0				1	1											1.0	1.0					
ENSG00000178917	ZNF852			0				1	1											1.0	1.0					
ENSG00000178980	SEPW1			0				1	1											1.0	1.0					
ENSG00000179029	TMEM107			0				1	1																	
ENSG00000179059	ZFP42			0				1	1																	
ENSG00000179071	CCDC89			0				1	1											1.0	1.0					
ENSG00000179083	FAM133A			0				1	1											1.0	1.0					
ENSG00000179163	FUCA1			0				1	1											1.0	1.0					
ENSG00000179165	PXT1			0				1	1											1.0	1.0					
ENSG00000179172	HNRNPCL1			0				1	1											1.0	1.0					
ENSG00000179213	SIGLECL1			0				1	1											1.0	1.0					
ENSG00000179271	GADD45GIP1			0				1	1											1.0	1.0					
ENSG00000179292	TMEM151A			0				1	1											1.0	1.0					
ENSG00000179331	RAB39A			0				1	1											1.0	1.0					
ENSG00000179348	GATA2			0	True			1	1											1.0	1.0					
ENSG00000179387	ELMOD2			0				1	1											1.0	1.0					
ENSG00000179454	KLHL28			0				1	1											1.0	1.0					
ENSG00000179604	CDC42EP4			0				1	1											1.0	1.0					
ENSG00000179627	ZBTB42			0				1	1											1.0	1.0					
ENSG00000179630	LACC1			0				1	1											1.0	1.0					
ENSG00000179774	ATOH7			0				1	1																	
ENSG00000179796	LRRC3B			0				1	1																	
ENSG00000179840	C1orf200			0				1	1																	
ENSG00000179921	GPBAR1			0				1	1																	
ENSG00000179922	ZNF784			0				1	1											1.0	1.0					
ENSG00000179933	C14orf119			0				1	1											1.0	1.0					
ENSG00000179934	CCR8			0				1	1											1.0	1.0					
ENSG00000179938	GOLGA8J			0				1	1											1.0	1.0					
ENSG00000180016	OR1E1			0				1	1											1.0	1.0					
ENSG00000180083	WFDC11			0				1	1											1.0	1.0					
ENSG00000180209	MYLPF			0				1	1											1.0	1.0					
ENSG00000180219	FAM71C			0				1	1											1.0	1.0					
ENSG00000180233	ZNRF2			0				1	1											1.0	1.0					
ENSG00000180245	RRH			0				1	1											1.0	1.0					
ENSG00000180259	PRNT			0				1	1											1.0	1.0					
ENSG00000180304	OAZ2			0				1	1											1.0	1.0					
ENSG00000180329	CCDC43			0				1	1											1.0	1.0					
ENSG00000180332	KCTD4			0				1	1																	
ENSG00000180354	C7orf41			0				1	1																	
ENSG00000180398	MCFD2			0				1	1																	
ENSG00000180423	HARBI1			0				1	1																	
ENSG00000180424	DEFB123			0				1	1																	
ENSG00000180425	C11orf71			0				1	1											1.0	1.0					
ENSG00000180438	TPRXL			0				1	1																	
ENSG00000180440	SERTM1			0				1	1											1.0	1.0					
ENSG00000180447	GAS1			0				1	1																	
ENSG00000180573	HIST1H2AC			0				1	1											1.0	1.0					
ENSG00000180667	YOD1			0				1	1											1.0	1.0					
ENSG00000180758	GPR157			0				1	1											1.0	1.0					
ENSG00000180773	SLC36A4			0				1	1											1.0	1.0					
ENSG00000180871	CXCR2			0				1	1																	
ENSG00000180879	SSR4			0				1	1																	
ENSG00000180902	D2HGDH			0				1	1											1.0	1.0					
ENSG00000180914	OXTR			0				1	1											1.0	1.0					
ENSG00000180929	GPR62			0				1	1																	
ENSG00000180953	ST20			0				1	1																	
ENSG00000180992	MRPL14			0				1	1											1.0	1.0					
ENSG00000180999	C1orf105			0				1	1																	
ENSG00000181019	NQO1			0				1	1											1.0	1.0					
ENSG00000181023	OR56B1			0				1	1											1.0	1.0					
ENSG00000181035	SLC25A42			0				1	1																	
ENSG00000181061	HIGD1A			0				1	1											1.0	1.0					
ENSG00000181074	OR52N4			0				1	1											1.0	1.0					
ENSG00000181135	ZNF707			0				1	1											1.0	1.0					
ENSG00000181218	HIST3H2A			0				1	1											1.0	1.0					
ENSG00000181315	ZNF322			0				1	1											1.0	1.0					
ENSG00000181408	UTS2R			0				1	1											1.0	1.0					
ENSG00000181418	DDN			0				1	1											1.0	1.0					
ENSG00000181619	GPR135			0				1	1											1.0	1.0					
ENSG00000181625	SLX1B			0				1	1											1.0	1.0					
ENSG00000181656	GPR88			0				1	1																	
ENSG00000181690	PLAG1			0	True			1	1											1.0	1.0					
ENSG00000181784	RNASE4			0				1	1																	
ENSG00000181817	LSM10			0				1	1											1.0	1.0					
ENSG00000181873	IBA57			0				1	1																	
ENSG00000181924	COA4			0				1	1											1.0	1.0					
ENSG00000181927	OR4P4			0				1	1											1.0	1.0					
ENSG00000181982	CCDC149			0				1	1											1.0	1.0					
ENSG00000182035	ADIG			0				1	1											1.0	1.0					
ENSG00000182093	WRB			0				1	1																	
ENSG00000182117	NOP10			0				1	1											1.0	1.0					
ENSG00000182132	KCNIP1			0				1	1											1.0	1.0					
ENSG00000182180	MRPS16			0				1	1											1.0	1.0					
ENSG00000182187	CRYGB			0				1	1											1.0	1.0					
ENSG00000182196	ARL6IP4			0				1	1											1.0	1.0					
ENSG00000182208	MOB2			0				1	1																	
ENSG00000182220	ATP6AP2			0				1	1											1.0	1.0					
ENSG00000182264	IZUMO1			0				1	1											1.0	1.0					
ENSG00000182307	C8orf33			0				1	1											1.0	1.0					
ENSG00000182333	LIPF			0				1	1											1.0	1.0					
ENSG00000182334	OR5P3			0				1	1											1.0	1.0					
ENSG00000182346	DAOA			0				1	1											1.0	1.0					
ENSG00000182359	KBTBD3			0				1	1											1.0	1.0					
ENSG00000182368	FAM27A			0				1	1											1.0	1.0					
ENSG00000182379	NXPH4			0				1	1																	
ENSG00000182400	TRAPPC6B			0				1	1											1.0	1.0					
ENSG00000182459	TEX19			0				1	1											1.0	1.0					
ENSG00000182500	ORAI1			0				1	1											1.0	1.0					
ENSG00000182508	LHFPL1			0				1	1											1.0	1.0					
ENSG00000182518	FAM104B			0				1	1											1.0	1.0					
ENSG00000182533	CAV3			0				1	1																	
ENSG00000182534	MXRA7			0				1	1											1.0	1.0					
ENSG00000182551	ADI1			0				1	1																	
ENSG00000182552	RWDD4			0				1	1											1.0	1.0					
ENSG00000182566	CLEC4G			0				1	1											1.0	1.0					
ENSG00000182575	NXPH3			0				1	1											1.0	1.0					
ENSG00000182585	EPGN			0				1	1																	
ENSG00000182591	KRTAP11-1			0				1	1																	
ENSG00000182600	C2orf82			0				1	1																	
ENSG00000182612	TSPAN10			0				1	1											1.0	1.0					
ENSG00000182613	OR2V2			0				1	1											1.0	1.0					
ENSG00000182628	SKA2			0				1	1											1.0	1.0					
ENSG00000182632	CCNYL2			0				1	1											1.0	1.0					
ENSG00000182676	PPP1R27			0				1	1											1.0	1.0					
ENSG00000182685	BRICD5			0				1	1																	
ENSG00000182749	PAQR7			0				1	1											1.0	1.0					
ENSG00000182798	MAGEB17			0				1	1											1.0	1.0					
ENSG00000182809	CRIP2			0				1	1											1.0	1.0					
ENSG00000182810	DDX28			0				1	1											1.0	1.0					
ENSG00000182816	KRTAP13-2			0				1	1											1.0	1.0					
ENSG00000182831	C16orf72			0				1	1																	
ENSG00000182841	RRP7B			0				1	1																	
ENSG00000182853	VMO1			0				1	1											1.0	1.0					
ENSG00000182909	LENG9			0				1	1											1.0	1.0					
ENSG00000182916	TCEAL7			0				1	1																	
ENSG00000182919	C11orf54			0				1	1											1.0	1.0					
ENSG00000182931	WFDC10B			0				1	1											1.0	1.0					
ENSG00000182950	ODF3L1			0				1	1											1.0	1.0					
ENSG00000182963	GJC1			0				1	1											1.0	1.0					
ENSG00000183010	PYCR1			0				1	1											1.0	1.0					
ENSG00000183011	LSMD1			0				1	1											1.0	1.0					
ENSG00000183019	C19orf59			0				1	1											1.0	1.0					
ENSG00000183092	BEGAIN			0				1	1																	
ENSG00000183150	GPR19			0				1	1											1.0	1.0					
ENSG00000183153	GJD3			0				1	1																	
ENSG00000183169	POM121L1P			0				1	1											1.0	1.0					
ENSG00000183186	C2CD4C			0				1	1																	
ENSG00000183196	CHST6			0				1	1											1.0	1.0					
ENSG00000183207	RUVBL2			0				1	1											1.0	1.0					
ENSG00000183208	GDPGP1			0				1	1											1.0	1.0					
ENSG00000183287	CCBE1			0				1	1											1.0	1.0					
ENSG00000183307	CECR6			0				1	1																	
ENSG00000183317	EPHA10			0				1	1											1.0	1.0					
ENSG00000183324	C15orf60			0				1	1											1.0	1.0					
ENSG00000183346	C10orf107			0				1	1											1.0	1.0					
ENSG00000183396	TMEM89			0				1	1											1.0	1.0					
ENSG00000183421	RIPK4			0				1	1											1.0	1.0					
ENSG00000183431	SF3A3			0				1	1											1.0	1.0					
ENSG00000183439	TRIM61			0				1	1																	
ENSG00000183463	PRHOXNB			0				1	1											1.0	1.0					
ENSG00000183470				0				1	1											1.0	1.0					
ENSG00000183484	GPR132			0				1	1											1.0	1.0					
ENSG00000183569	SERHL2			0				1	1											1.0	1.0					
ENSG00000183570	PCBP3			0				1	1																	
ENSG00000183578	TNFAIP8L3			0				1	1											1.0	1.0					
ENSG00000183597	C22orf25			0				1	1																	
ENSG00000183607	GKN2			0				1	1											1.0	1.0					
ENSG00000183640	KRTAP8-1			0				1	1											1.0	1.0					
ENSG00000183643	C15orf32			0				1	1																	
ENSG00000183654	MARCH11			0				1	1											1.0	1.0					
ENSG00000183682	BMP8A			0				1	1																	
ENSG00000183684	ALYREF			0				1	1											1.0	1.0					
ENSG00000183691	NOG			0				1	1											1.0	1.0					
ENSG00000183709	IL28A			0				1	1											1.0	1.0					
ENSG00000183722	LHFP			0	True			1	1																	
ENSG00000183763	TRAIP			0				1	1																	
ENSG00000183783	KCTD8			0				1	1											1.0	1.0					
ENSG00000183785	TUBA8			0				1	1											1.0	1.0					
ENSG00000183807	FAM162B			0				1	1											1.0	1.0					
ENSG00000183831	ANKRD45			0				1	1											1.0	1.0					
ENSG00000183864	TOB2			0				1	1																	
ENSG00000183918	SH2D1A			0				1	1																	
ENSG00000184012	TMPRSS2			0	True			1	1											1.0	1.0					
ENSG00000184029	DSCR4			0				1	1											1.0	1.0					
ENSG00000184032	KRTAP20-2			0				1	1																	
ENSG00000184047	DIABLO			0				1	1											1.0	1.0					
ENSG00000184060	ADAP2			0				1	1																	
ENSG00000184110	EIF3C			0				1	1											1.0	1.0					
ENSG00000184182	UBE2F			0				1	1											1.0	1.0					
ENSG00000184224	C11orf72			0				1	1																	
ENSG00000184271	POU6F1			0				1	1											1.0	1.0					
ENSG00000184281	TSSC4			0				1	1											1.0	1.0					
ENSG00000184292	TACSTD2			0				1	1											1.0	1.0					
ENSG00000184330	S100A7A			0				1	1											1.0	1.0					
ENSG00000184385	C21orf128			0				1	1											1.0	1.0					
ENSG00000184428	TOP1MT			0				1	1																	
ENSG00000184451	CCR10			0				1	1											1.0	1.0					
ENSG00000184454	NCMAP			0				1	1											1.0	1.0					
ENSG00000184471	C1QTNF8			0				1	1																	
ENSG00000184497	FAM70B			0				1	1											1.0	1.0					
ENSG00000184502	GAST			0				1	1											1.0	1.0					
ENSG00000184508	HDDC3			0				1	1											1.0	1.0					
ENSG00000184517	ZFP1			0				1	1																	
ENSG00000184545	DUSP8			0				1	1																	
ENSG00000184560	C17orf74			0				1	1											1.0	1.0					
ENSG00000184574	LPAR5			0				1	1																	
ENSG00000184584	TMEM173			0				1	1											1.0	1.0					
ENSG00000184608	C8orf12			0				1	1											1.0	1.0					
ENSG00000184650	ODF4			0				1	1											1.0	1.0					
ENSG00000184674	GSTT1			0				1	1											1.0	1.0					
ENSG00000184682	C11orf89			0				1	1											1.0	1.0					
ENSG00000184698	OR51M1			0				1	1											1.0	1.0					
ENSG00000184716	SERINC4			0				1	1											1.0	1.0					
ENSG00000184731	FAM110C			0				1	1																	
ENSG00000184840	TMED9			0				1	1																	
ENSG00000184845	DRD1			0				1	1											1.0	1.0					
ENSG00000184857	TMEM186			0				1	1																	
ENSG00000184924	PTRHD1			0				1	1											1.0	1.0					
ENSG00000184983	NDUFA6			0				1	1											1.0	1.0					
ENSG00000184992	BRI3BP			0				1	1											1.0	1.0					
ENSG00000185015	CA13			0				1	1											1.0	1.0					
ENSG00000185019	UBOX5			0				1	1											1.0	1.0					
ENSG00000185055	EFCAB10			0				1	1																	
ENSG00000185056	C5orf47			0				1	1																	
ENSG00000185090	MANEAL			0				1	1																	
ENSG00000185105	MYADML2			0				1	1											1.0	1.0					
ENSG00000185112	FAM43A			0				1	1																	
ENSG00000185130	HIST1H2BL			0				1	1											1.0	1.0					
ENSG00000185156	MFSD6L			0				1	1											1.0	1.0					
ENSG00000185182	GOLGA8DP			0				1	1											1.0	1.0					
ENSG00000185189	NRBP2			0				1	1											1.0	1.0					
ENSG00000185222	WBP5			0				1	1											1.0	1.0					
ENSG00000185236	RAB11B			0				1	1																	
ENSG00000185250	PPIL6			0				1	1											1.0	1.0					
ENSG00000185262	FAM100B			0				1	1																	
ENSG00000185271	KLHL33			0				1	1											1.0	1.0					
ENSG00000185340	GAS2L1			0				1	1											1.0	1.0					
ENSG00000185414	MRPL30			0				1	1											1.0	1.0					
ENSG00000185442	FAM174B			0				1	1											1.0	1.0					
ENSG00000185453	C19orf68			0				1	1																	
ENSG00000185504	C17orf70			0				1	1											1.0	1.0					
ENSG00000185522	C11orf35			0				1	1											1.0	1.0					
ENSG00000185523	C1orf227			0				1	1											1.0	1.0					
ENSG00000185551	NR2F2			0				1	1											1.0	1.0					
ENSG00000185565	LSAMP			0				1	1											1.0	1.0					
ENSG00000185596	WASH3P			0				1	1																	
ENSG00000185608	MRPL40			0				1	1											1.0	1.0					
ENSG00000185614	FAM212A			0				1	1											1.0	1.0					
ENSG00000185619	PCGF3			0				1	1											1.0	1.0					
ENSG00000185633	NDUFA4L2			0				1	1											1.0	1.0					
ENSG00000185652	NTF3			0				1	1																	
ENSG00000185681	MORN5			0				1	1																	
ENSG00000185689	C6orf201			0				1	1																	
ENSG00000185742	C11orf87			0				1	1											1.0	1.0					
ENSG00000185758	CLDN24			0				1	1											1.0	1.0					
ENSG00000185800	DMWD			0				1	1											1.0	1.0					
ENSG00000185808	PIGP			0				1	1																	
ENSG00000185818	NAT8L			0				1	1											1.0	1.0					
ENSG00000185885	IFITM1			0				1	1											1.0	1.0					
ENSG00000185896	LAMP1			0				1	1											1.0	1.0					
ENSG00000185899	TAS2R60			0				1	1																	
ENSG00000185905	C16orf54			0				1	1																	
ENSG00000185942	NKAIN3			0				1	1											1.0	1.0					
ENSG00000185960	SHOX			0				1	1																	
ENSG00000185962	LCE3A			0				1	1																	
ENSG00000185982	DEFB128			0				1	1											1.0	1.0					
ENSG00000186010	NDUFA13			0				1	1											1.0	1.0					
ENSG00000186017	ZNF566			0				1	1											1.0	1.0					
ENSG00000186020	ZNF529			0				1	1											1.0	1.0					
ENSG00000186092	OR4F5			0				1	1											1.0	1.0					
ENSG00000186106	ANKRD46			0				1	1											1.0	1.0					
ENSG00000186118	TEX38			0				1	1											1.0	1.0					
ENSG00000186132	C2orf76			0				1	1											1.0	1.0					
ENSG00000186146	DEFB131			0				1	1																	
ENSG00000186150	UBL4B			0				1	1											1.0	1.0					
ENSG00000186212	SOWAHB			0				1	1											1.0	1.0					
ENSG00000186265	BTLA			0				1	1																	
ENSG00000186314	PRELID2			0				1	1																	
ENSG00000186329	TMEM212			0				1	1											1.0	1.0					
ENSG00000186352	ANKRD37			0				1	1											1.0	1.0					
ENSG00000186393	KRT26			0				1	1											1.0	1.0					
ENSG00000186452	TMPRSS12			0				1	1											1.0	1.0					
ENSG00000186458	DEFB132			0				1	1											1.0	1.0					
ENSG00000186513	OR9Q2			0				1	1											1.0	1.0					
ENSG00000186530	XKR5			0				1	1																	
ENSG00000186562	DEFB105A			0				1	1											1.0	1.0					
ENSG00000186577	C6orf1			0				1	1											1.0	1.0					
ENSG00000186625	KATNA1			0				1	1											1.0	1.0					
ENSG00000186684	CYP27C1			0				1	1											1.0	1.0					
ENSG00000186687	LYRM7			0				1	1											1.0	1.0					
ENSG00000186704	DTX2P1			0				1	1											1.0	1.0					
ENSG00000186792	HYAL3			0				1	1																	
ENSG00000186814	ZSCAN30			0				1	1											1.0	1.0					
ENSG00000186832	KRT16			0				1	1											1.0	1.0					
ENSG00000186965	KRTAP19-2			0				1	1											1.0	1.0					
ENSG00000186967	KRTAP19-4			0				1	1											1.0	1.0					
ENSG00000186980	KRTAP23-1			0				1	1											1.0	1.0					
ENSG00000187005	KRTAP21-1			0				1	1											1.0	1.0					
ENSG00000187012	LINC00207			0				1	1																	
ENSG00000187013	C17orf82			0				1	1											1.0	1.0					
ENSG00000187026	KRTAP21-2			0				1	1											1.0	1.0					
ENSG00000187049	TMEM216			0				1	1											1.0	1.0					
ENSG00000187123	LYPD6			0				1	1											1.0	1.0					
ENSG00000187145	MRPS21			0				1	1											1.0	1.0					
ENSG00000187166	H1FNT			0				1	1											1.0	1.0					
ENSG00000187170	LCE4A			0				1	1											1.0	1.0					
ENSG00000187173	LCE2A			0				1	1											1.0	1.0					
ENSG00000187180	LCE2C			0				1	1											1.0	1.0					
ENSG00000187238	LCE3B			0				1	1											1.0	1.0					
ENSG00000187416	LHFPL3			0				1	1											1.0	1.0					
ENSG00000187456	RDM1			0				1	1											1.0	1.0					
ENSG00000187514	PTMA			0				1	1																	
ENSG00000187550	SBK2			0				1	1											1.0	1.0					
ENSG00000187595	ZNF385C			0				1	1											1.0	1.0					
ENSG00000187601	MAGEH1			0				1	1											1.0	1.0					
ENSG00000187616	TMEM8C			0				1	1											1.0	1.0					
ENSG00000187634	SAMD11			0				1	1											1.0	1.0					
ENSG00000187642	C1orf170			0				1	1											1.0	1.0					
ENSG00000187664	HAPLN4			0				1	1																	
ENSG00000187733	AMY1C			0				1	1											1.0	1.0					
ENSG00000187747	OR52B6			0				1	1											1.0	1.0					
ENSG00000187753	C9orf153			0				1	1											1.0	1.0					
ENSG00000187754	SSX7			0				1	1											1.0	1.0					
ENSG00000187953	PMS2CL			0				1	1											1.0	1.0					
ENSG00000188004	C1orf204			0				1	1											1.0	1.0					
ENSG00000188015	S100A3			0				1	1											1.0	1.0					
ENSG00000188038	NRN1L			0				1	1																	
